ap0_ff(i01),0
ap0_ff(i02),0
ap0_ff(i03),0
ap0_ff(i04),0
ap0_ff(i05),0
ap0_ff(i06),0
ap0_ff(i07),0
ap0_ff(i08),0
ap0_ff(i09),0
ap0_ff(i10),0
ap0_ff(i11),0
ap0_ff(i12),0
ap0_ff(i13),0
ap0_ff(i14),0
ap0_ff(i15),0
ap0_ff(i16),0
ap0_ff(i17),0
ap0_ff(i18),0
ap0_ff(i19),0
ap0_ff(i20),0
ap0_ff(i21),0
ap0_ff(i22),0
ap0_ff(i23),0
ap0_ff(i24),0
ap0_ff(i25),0
ap0_ff(i26),0
ap0_ff(i27),0
ap0_ff(i28),0
ap0_ff(i29),0
ap0_ff(i30),0
ap0_ff(i31),0
ap0_ff(i32),0
ap0_ff(i33),0
ap0_ff(i34),0
ap0_ff(i35),0
ap0_ff(i36),0
ap0_oil(i01),0
ap0_oil(i02),0
ap0_oil(i03),0
ap0_oil(i04),0
ap0_oil(i05),0
ap0_oil(i06),0
ap0_oil(i07),0
ap0_oil(i08),0
ap0_oil(i09),0
ap0_oil(i10),0
ap0_oil(i11),0
ap0_oil(i12),0
ap0_oil(i13),0
ap0_oil(i14),0
ap0_oil(i15),0
ap0_oil(i16),0
ap0_oil(i17),0
ap0_oil(i18),0
ap0_oil(i19),0
ap0_oil(i20),0
ap0_oil(i21),0
ap0_oil(i22),0
ap0_oil(i23),0
ap0_oil(i24),0
ap0_oil(i25),0
ap0_oil(i26),0
ap0_oil(i27),0
ap0_oil(i28),0
ap0_oil(i29),0
ap0_oil(i30),0
ap0_oil(i31),0
ap0_oil(i32),0
ap0_oil(i33),0
ap0_oil(i34),0
ap0_oil(i35),0
ap0_oil(i36),0
ap0_gas(i01),0
ap0_gas(i02),0
ap0_gas(i03),0
ap0_gas(i04),0
ap0_gas(i05),0
ap0_gas(i06),0
ap0_gas(i07),0
ap0_gas(i08),0
ap0_gas(i09),0
ap0_gas(i10),0
ap0_gas(i11),0
ap0_gas(i12),0
ap0_gas(i13),0
ap0_gas(i14),0
ap0_gas(i15),0
ap0_gas(i16),0
ap0_gas(i17),0
ap0_gas(i18),0
ap0_gas(i19),0
ap0_gas(i20),0
ap0_gas(i21),0
ap0_gas(i22),0
ap0_gas(i23),0
ap0_gas(i24),0
ap0_gas(i25),0
ap0_gas(i26),0
ap0_gas(i27),0
ap0_gas(i28),0
ap0_gas(i29),0
ap0_gas(i30),0
ap0_gas(i31),0
ap0_gas(i32),0
ap0_gas(i33),0
ap0_gas(i34),0
ap0_gas(i35),0
ap0_gas(i36),0
ap0_ma(i01),0
ap0_ma(i02),0
ap0_ma(i03),0
ap0_ma(i04),0
ap0_ma(i05),0
ap0_ma(i06),0
ap0_ma(i07),0
ap0_ma(i08),0
ap0_ma(i09),0
ap0_ma(i10),0
ap0_ma(i11),0
ap0_ma(i12),0
ap0_ma(i13),0
ap0_ma(i14),0
ap0_ma(i15),0
ap0_ma(i16),0
ap0_ma(i17),0
ap0_ma(i18),0
ap0_ma(i19),0
ap0_ma(i20),0
ap0_ma(i21),0
ap0_ma(i22),0
ap0_ma(i23),0
ap0_ma(i24),0
ap0_ma(i25),0
ap0_ma(i26),0
ap0_ma(i27),0
ap0_ma(i28),0
ap0_ma(i29),0
ap0_ma(i30),0
ap0_ma(i31),0
ap0_ma(i32),0
ap0_ma(i33),0
ap0_ma(i34),0
ap0_ma(i35),0
ap0_ma(i36),0
ap0_mm(i01),0
ap0_mm(i02),0
ap0_mm(i03),0
ap0_mm(i04),0
ap0_mm(i05),0
ap0_mm(i06),0
ap0_mm(i07),0
ap0_mm(i08),0
ap0_mm(i09),0
ap0_mm(i10),0
ap0_mm(i11),0
ap0_mm(i12),0
ap0_mm(i13),0
ap0_mm(i14),0
ap0_mm(i15),0
ap0_mm(i16),0
ap0_mm(i17),0
ap0_mm(i18),0
ap0_mm(i19),0
ap0_mm(i20),0
ap0_mm(i21),0
ap0_mm(i22),0
ap0_mm(i23),0
ap0_mm(i24),0
ap0_mm(i25),0
ap0_mm(i26),0
ap0_mm(i27),0
ap0_mm(i28),0
ap0_mm(i29),0
ap0_mm(i30),0
ap0_mm(i31),0
ap0_mm(i32),0
ap0_mm(i33),0
ap0_mm(i34),0
ap0_mm(i35),0
ap0_mm(i36),0
ap0_mn(i01),0
ap0_mn(i02),0
ap0_mn(i03),0
ap0_mn(i04),0
ap0_mn(i05),0
ap0_mn(i06),0
ap0_mn(i07),0
ap0_mn(i08),0
ap0_mn(i09),0
ap0_mn(i10),0
ap0_mn(i11),0
ap0_mn(i12),0
ap0_mn(i13),0
ap0_mn(i14),0
ap0_mn(i15),0
ap0_mn(i16),0
ap0_mn(i17),0
ap0_mn(i18),0
ap0_mn(i19),0
ap0_mn(i20),0
ap0_mn(i21),0
ap0_mn(i22),0
ap0_mn(i23),0
ap0_mn(i24),0
ap0_mn(i25),0
ap0_mn(i26),0
ap0_mn(i27),0
ap0_mn(i28),0
ap0_mn(i29),0
ap0_mn(i30),0
ap0_mn(i31),0
ap0_mn(i32),0
ap0_mn(i33),0
ap0_mn(i34),0
ap0_mn(i35),0
ap0_mn(i36),0
ap0_ms(i01),0
ap0_ms(i02),0
ap0_ms(i03),0
ap0_ms(i04),0
ap0_ms(i05),0
ap0_ms(i06),0
ap0_ms(i07),0
ap0_ms(i08),0
ap0_ms(i09),0
ap0_ms(i10),0
ap0_ms(i11),0
ap0_ms(i12),0
ap0_ms(i13),0
ap0_ms(i14),0
ap0_ms(i15),0
ap0_ms(i16),0
ap0_ms(i17),0
ap0_ms(i18),0
ap0_ms(i19),0
ap0_ms(i20),0
ap0_ms(i21),0
ap0_ms(i22),0
ap0_ms(i23),0
ap0_ms(i24),0
ap0_ms(i25),0
ap0_ms(i26),0
ap0_ms(i27),0
ap0_ms(i28),0
ap0_ms(i29),0
ap0_ms(i30),0
ap0_ms(i31),0
ap0_ms(i32),0
ap0_ms(i33),0
ap0_ms(i34),0
ap0_ms(i35),0
ap0_ms(i36),0
ap0_eq(i01),0
ap0_eq(i02),0
ap0_eq(i03),0
ap0_eq(i04),0
ap0_eq(i05),0
ap0_eq(i06),0
ap0_eq(i07),0
ap0_eq(i08),0
ap0_eq(i09),0
ap0_eq(i10),0
ap0_eq(i11),0
ap0_eq(i12),0
ap0_eq(i13),0
ap0_eq(i14),0
ap0_eq(i15),0
ap0_eq(i16),0
ap0_eq(i17),0
ap0_eq(i18),0
ap0_eq(i19),0
ap0_eq(i20),0
ap0_eq(i21),0
ap0_eq(i22),0
ap0_eq(i23),0
ap0_eq(i24),0
ap0_eq(i25),0
ap0_eq(i26),0
ap0_eq(i27),0
ap0_eq(i28),0
ap0_eq(i29),0
ap0_eq(i30),0
ap0_eq(i31),0
ap0_eq(i32),0
ap0_eq(i33),0
ap0_eq(i34),0
ap0_eq(i35),0
ap0_eq(i36),0
ap0_tr(i01),0
ap0_tr(i02),0
ap0_tr(i03),0
ap0_tr(i04),0
ap0_tr(i05),0
ap0_tr(i06),0
ap0_tr(i07),0
ap0_tr(i08),0
ap0_tr(i09),0
ap0_tr(i10),0
ap0_tr(i11),0
ap0_tr(i12),0
ap0_tr(i13),0
ap0_tr(i14),0
ap0_tr(i15),0
ap0_tr(i16),0
ap0_tr(i17),0
ap0_tr(i18),0
ap0_tr(i19),0
ap0_tr(i20),0
ap0_tr(i21),0
ap0_tr(i22),0
ap0_tr(i23),0
ap0_tr(i24),0
ap0_tr(i25),0
ap0_tr(i26),0
ap0_tr(i27),0
ap0_tr(i28),0
ap0_tr(i29),0
ap0_tr(i30),0
ap0_tr(i31),0
ap0_tr(i32),0
ap0_tr(i33),0
ap0_tr(i34),0
ap0_tr(i35),0
ap0_tr(i36),0
ap0_tt(i01),0
ap0_tt(i02),0
ap0_tt(i03),0
ap0_tt(i04),0
ap0_tt(i05),0
ap0_tt(i06),0
ap0_tt(i07),0
ap0_tt(i08),0
ap0_tt(i09),0
ap0_tt(i10),0
ap0_tt(i11),0
ap0_tt(i12),0
ap0_tt(i13),0
ap0_tt(i14),0
ap0_tt(i15),0
ap0_tt(i16),0
ap0_tt(i17),0
ap0_tt(i18),0
ap0_tt(i19),0
ap0_tt(i20),0
ap0_tt(i21),0
ap0_tt(i22),0
ap0_tt(i23),0
ap0_tt(i24),0
ap0_tt(i25),0
ap0_tt(i26),0
ap0_tt(i27),0
ap0_tt(i28),0
ap0_tt(i29),0
ap0_tt(i30),0
ap0_tt(i31),0
ap0_tt(i32),0
ap0_tt(i33),0
ap0_tt(i34),0
ap0_tt(i35),0
ap0_tt(i36),0
ap0_sv(i01),0
ap0_sv(i02),0
ap0_sv(i03),0
ap0_sv(i04),0
ap0_sv(i05),0
ap0_sv(i06),0
ap0_sv(i07),0
ap0_sv(i08),0
ap0_sv(i09),0
ap0_sv(i10),0
ap0_sv(i11),0
ap0_sv(i12),0
ap0_sv(i13),0
ap0_sv(i14),0
ap0_sv(i15),0
ap0_sv(i16),0
ap0_sv(i17),0
ap0_sv(i18),0
ap0_sv(i19),0
ap0_sv(i20),0
ap0_sv(i21),0
ap0_sv(i22),0
ap0_sv(i23),0
ap0_sv(i24),0
ap0_sv(i25),0
ap0_sv(i26),0
ap0_sv(i27),0
ap0_sv(i28),0
ap0_sv(i29),0
ap0_sv(i30),0
ap0_sv(i31),0
ap0_sv(i32),0
ap0_sv(i33),0
ap0_sv(i34),0
ap0_sv(i35),0
ap0_sv(i36),0
ap0_bl(i01),0
ap0_bl(i02),0
ap0_bl(i03),0
ap0_bl(i04),0
ap0_bl(i05),0
ap0_bl(i06),0
ap0_bl(i07),0
ap0_bl(i08),0
ap0_bl(i09),0
ap0_bl(i10),0
ap0_bl(i11),0
ap0_bl(i12),0
ap0_bl(i13),0
ap0_bl(i14),0
ap0_bl(i15),0
ap0_bl(i16),0
ap0_bl(i17),0
ap0_bl(i18),0
ap0_bl(i19),0
ap0_bl(i20),0
ap0_bl(i21),0
ap0_bl(i22),0
ap0_bl(i23),0
ap0_bl(i24),0
ap0_bl(i25),0
ap0_bl(i26),0
ap0_bl(i27),0
ap0_bl(i28),0
ap0_bl(i29),0
ap0_bl(i30),0
ap0_bl(i31),0
ap0_bl(i32),0
ap0_bl(i33),0
ap0_bl(i34),0
ap0_bl(i35),0
ap0_bl(i36),0
ap0_ob(i01),0
ap0_ob(i02),0
ap0_ob(i03),0
ap0_ob(i04),0
ap0_ob(i05),0
ap0_ob(i06),0
ap0_ob(i07),0
ap0_ob(i08),0
ap0_ob(i09),0
ap0_ob(i10),0
ap0_ob(i11),0
ap0_ob(i12),0
ap0_ob(i13),0
ap0_ob(i14),0
ap0_ob(i15),0
ap0_ob(i16),0
ap0_ob(i17),0
ap0_ob(i18),0
ap0_ob(i19),0
ap0_ob(i20),0
ap0_ob(i21),0
ap0_ob(i22),0
ap0_ob(i23),0
ap0_ob(i24),0
ap0_ob(i25),0
ap0_ob(i26),0
ap0_ob(i27),0
ap0_ob(i28),0
ap0_ob(i29),0
ap0_ob(i30),0
ap0_ob(i31),0
ap0_ob(i32),0
ap0_ob(i33),0
ap0_ob(i34),0
ap0_ob(i35),0
ap0_ob(i36),0
ap0_os(i01),0
ap0_os(i02),0
ap0_os(i03),0
ap0_os(i04),0
ap0_os(i05),0
ap0_os(i06),0
ap0_os(i07),0
ap0_os(i08),0
ap0_os(i09),0
ap0_os(i10),0
ap0_os(i11),0
ap0_os(i12),0
ap0_os(i13),0
ap0_os(i14),0
ap0_os(i15),0
ap0_os(i16),0
ap0_os(i17),0
ap0_os(i18),0
ap0_os(i19),0
ap0_os(i20),0
ap0_os(i21),0
ap0_os(i22),0
ap0_os(i23),0
ap0_os(i24),0
ap0_os(i25),0
ap0_os(i26),0
ap0_os(i27),0
ap0_os(i28),0
ap0_os(i29),0
ap0_os(i30),0
ap0_os(i31),0
ap0_os(i32),0
ap0_os(i33),0
ap0_os(i34),0
ap0_os(i35),0
ap0_os(i36),0
ah_f(nd),-0.52987999
ah_nd(n01),0.52873999
ah_ks(n10),0.1848
ah_cs(md),0.21675999
ah_en(n03),0.75190997
ah_cg(n02),0.60636002
ah_md(n14),1.0650001
ah_fb(n22),0.60135001
ah_ho(n35),-0.18062
ah_rc(n20),0.67401999
ah_hpg(n07),0.64687002
ah_edn(n28),0.34218001
ah_ups(n11),-0.17158
ah_trc(n15),0.57432002
ah_rcs(n17),1.2779
ah_trv(n21),0.54382002
ah_ens(n12),0.51288998
ah_hps(n30),0.51393998
ah_cmm(n26),0.68075001
ah_f(ks),-0.25591999
ah_nd(n05),-0.078711003
ah_ks(n36),0.81519997
ah_cs(fb),0.13321
ah_en(n04),0.24809
ah_cg(n06),0.085956998
ah_md(n24),-0.065018997
ah_fb(n23),0.25838
ah_ho(edn),0.031063
ah_rc(rcs),0.19317999
ah_hpg(n08),0.35313001
ah_edn(n34),0.65781999
ah_ups(ens),0.44696999
ah_trc(n16),0.29197001
ah_rcs(n18),-0.16092999
ah_trv(n33),0.45618001
ah_ens(n13),0.48710999
ah_hps(n31),0.15194
ah_cmm(n27),0.31924999
ah_f(cs),-0.016520999
ah_nd(en),0.15849
ah_cs(ho),0.41764
ah_cg(n09),-0.060903002
ah_fb(n29),0.14026999
ah_ho(ups),0.76964998
ah_rc(trv),0.1328
ah_ups(hps),0.72461998
ah_trc(n25),-0.059280999
ah_rcs(n19),-0.11696
ah_hps(n32),0.33412001
ah_f(leis),-0.19768
ah_nd(cg),0.39148
ah_cs(rc),0.23239
ah_cg(hpg),0.36859
ah_ho(trc),0.37990001
ah_trc(cmm),0.19299001
ai_fixed(long),0.43753999
ai_long(c05),0.052586999
ai_short(eit),0.62796003
ai_eit(mach),0.57766002
ai_ttsvc(c27),0.046921998
ai_mach(c14),0.31562999
ai_it(c15),0.42484999
ai_trnsp(c17),0.88387001
ai_trd(c25),0.27864999
ai_serv(c32),0.67852998
ai_frawm(mrawm),0.24331
ai_mserv(c22),0.036885999
ai_mrawm(c13),0.39493001
ai_furn(c19),0.66114998
ai_rawm(c10),0.65323001
ai_fixed(short),0.56246001
ai_long(c09),0.90894002
ai_short(ttsvc),0.37204
ai_eit(it),0.17077
ai_ttsvc(trd),0.93765998
ai_mach(c16),0.24202999
ai_it(c28),0.38620001
ai_trnsp(c18),0.11613
ai_trd(c26),0.72135001
ai_serv(mserv),0.32146999
ai_frawm(furn),0.75669003
ai_mserv(c34),0.96311003
ai_mrawm(rawm),0.60506999
ai_furn(c21),0.18578
ai_rawm(c11),0.21132
ai_long(c31),0.038472999
ai_eit(trnsp),0.25156999
ai_ttsvc(serv),0.015413
ai_mach(frawm),0.44233999
ai_it(c29),0.18895
ai_mserv(c35),0
ai_furn(c24),0.15307
ai_rawm(c12),0.13545001
am_imp(c01),0.072169997
am_imp(c02),0.2306
am_imp(c03),0.023641
am_imp(c04),0.016504001
am_imp(c05),0.12757
am_imp(c06),0.0076877
am_imp(c07),-0.00091328
am_imp(c08),0.0069042998
am_imp(c09),0
am_imp(c10),0.078186996
am_imp(c11),0.021503
am_imp(c12),0.044674002
am_imp(c13),0.029874999
am_imp(c14),0.027226999
am_imp(c15),0.064324997
am_imp(c16),0.0066530998
am_imp(c17),0.10908
am_imp(c18),0.011232
am_imp(c19),0.16512001
am_imp(c20),0.047024999
am_imp(c21),-0.015179
am_imp(c22),0.0046035
am_imp(c23),0.056281
am_imp(c24),0.032317001
am_imp(c25),0
am_imp(c26),0
am_imp(c27),0.019529
am_imp(c28),0.0085929995
am_imp(c29),5.5559001e-005
am_imp(c30),0.0091038002
am_imp(c31),0.0093508996
am_imp(c32),0.00090789999
am_imp(c33),0
am_imp(c34),0.015262
am_imp(c35),0.0084132003
am_imp(c36),0.028078999
"ap_o(k,i01)",0.098938003
"ap_o(k,i02)",0.19157
"ap_o(k,i03)",0.37595001
"ap_o(k,i04)",0.097352996
"ap_o(k,i05)",0.12782
"ap_o(k,i06)",0.38971999
"ap_o(k,i07)",0.25382999
"ap_o(k,i08)",0.37211001
"ap_o(k,i09)",0.035705999
"ap_o(k,i10)",0.11226
"ap_o(k,i11)",0.096307002
"ap_o(k,i12)",0.062008001
"ap_o(k,i13)",0.041661002
"ap_o(k,i14)",0.17257001
"ap_o(k,i15)",0.053125001
"ap_o(k,i16)",0.13937999
"ap_o(k,i17)",0.036942001
"ap_o(k,i18)",0.068342
"ap_o(k,i19)",0.061285
"ap_o(k,i20)",0.051107999
"ap_o(k,i21)",0.064337999
"ap_o(k,i22)",0.025062
"ap_o(k,i23)",-0.042923
"ap_o(k,i24)",0.20044
"ap_o(k,i25)",0.21584
"ap_o(k,i26)",0.12387
"ap_o(k,i27)",0.13178
"ap_o(k,i28)",0.24662
"ap_o(k,i29)",0.22177
"ap_o(k,i30)",0.20139
"ap_o(k,i31)",0.43285999
"ap_o(k,i32)",0.20206
"ap_o(k,i33)",0.21866
"ap_o(k,i34)",0.11123
"ap_o(k,i35)",0.1141
"ap_o(k,i36)",0.22479001
"ap_ene(c06,i01)",0.049982
"ap_ene(c06,i02)",0.052049
"ap_ene(c06,i03)",0.10728
"ap_ene(c06,i04)",0.084519997
"ap_ene(c06,i05)",0.18540999
"ap_ene(c06,i06)",0
"ap_ene(c06,i07)",0
"ap_ene(c06,i08)",0.14689
"ap_ene(c06,i09)",0.1226
"ap_ene(c06,i10)",0.14237
"ap_ene(c06,i11)",0.14594001
"ap_ene(c06,i12)",0.19001999
"ap_ene(c06,i13)",0.25448999
"ap_ene(c06,i14)",0.27425
"ap_ene(c06,i15)",0.3044
"ap_ene(c06,i16)",0.31758001
"ap_ene(c06,i17)",0.20537999
"ap_ene(c06,i18)",0.31636
"ap_ene(c06,i19)",0.30816001
"ap_ene(c06,i20)",0.16987
"ap_ene(c06,i21)",0.18483999
"ap_ene(c06,i22)",0.24974
"ap_ene(c06,i23)",0
"ap_ene(c06,i24)",0.14562
"ap_ene(c06,i25)",0.39523
"ap_ene(c06,i26)",0.51323998
"ap_ene(c06,i27)",0.067576997
"ap_ene(c06,i28)",0.10837
"ap_ene(c06,i29)",0.11959
"ap_ene(c06,i30)",0.51735997
"ap_ene(c06,i31)",0.54794002
"ap_ene(c06,i32)",0.29315001
"ap_ene(c06,i33)",0.21788999
"ap_ene(c06,i34)",0.40336999
"ap_ene(c06,i35)",0.41496
"ap_ene(c06,i36)",0.21892001
"ap_mat(ma,i01)",0.52060002
"ap_mat(ma,i02)",0
"ap_mat(ma,i03)",0
"ap_mat(ma,i04)",0
"ap_mat(ma,i05)",0
"ap_mat(ma,i06)",0
"ap_mat(ma,i07)",0.0482
"ap_mat(ma,i08)",0
"ap_mat(ma,i09)",0.10275
"ap_mat(ma,i10)",0.60951
"ap_mat(ma,i11)",0.090245999
"ap_mat(ma,i12)",0.013993
"ap_mat(ma,i13)",0.021876
"ap_mat(ma,i14)",0
"ap_mat(ma,i15)",0
"ap_mat(ma,i16)",0.026143
"ap_mat(ma,i17)",0.037303999
"ap_mat(ma,i18)",0
"ap_mat(ma,i19)",0.24307001
"ap_mat(ma,i20)",0.74978
"ap_mat(ma,i21)",0.58737999
"ap_mat(ma,i22)",0.32225001
"ap_mat(ma,i23)",0
"ap_mat(ma,i24)",0.17621
"ap_mat(ma,i25)",0.031970002
"ap_mat(ma,i26)",0.11815
"ap_mat(ma,i27)",0.025029
"ap_mat(ma,i28)",0.029956
"ap_mat(ma,i29)",0
"ap_mat(ma,i30)",0
"ap_mat(ma,i31)",0.024514999
"ap_mat(ma,i32)",0.027573001
"ap_mat(ma,i33)",0.093823999
"ap_mat(ma,i34)",0.1778
"ap_mat(ma,i35)",0.24969999
"ap_mat(ma,i36)",0
"ap_ff(c04,i01)",0.01275
"ap_ff(c04,i02)",0.011424
"ap_ff(c04,i03)",0.0071176002
"ap_ff(c04,i04)",0.71043003
"ap_ff(c04,i05)",0.090297997
"ap_ff(c04,i06)",0.32117
"ap_ff(c04,i07)",0
"ap_ff(c04,i08)",0
"ap_ff(c04,i09)",0
"ap_ff(c04,i10)",0.12864
"ap_ff(c04,i11)",0.15344
"ap_ff(c04,i12)",0.22999001
"ap_ff(c04,i13)",0
"ap_ff(c04,i14)",0
"ap_ff(c04,i15)",0
"ap_ff(c04,i16)",0
"ap_ff(c04,i17)",0.080909997
"ap_ff(c04,i18)",0
"ap_ff(c04,i19)",0
"ap_ff(c04,i20)",0.10487
"ap_ff(c04,i21)",0.066495001
"ap_ff(c04,i22)",0
"ap_ff(c04,i23)",0
"ap_ff(c04,i24)",0.047766998
"ap_ff(c04,i25)",0
"ap_ff(c04,i26)",0
"ap_ff(c04,i27)",0
"ap_ff(c04,i28)",0
"ap_ff(c04,i29)",0
"ap_ff(c04,i30)",0
"ap_ff(c04,i31)",0.027984999
"ap_ff(c04,i32)",0
"ap_ff(c04,i33)",0
"ap_ff(c04,i34)",0
"ap_ff(c04,i35)",0
"ap_ff(c04,i36)",0
"ap_oil(c02,i01)",0
"ap_oil(c02,i02)",0.86107999
"ap_oil(c02,i03)",0
"ap_oil(c02,i04)",0
"ap_oil(c02,i05)",0
"ap_oil(c02,i06)",0
"ap_oil(c02,i07)",0
"ap_oil(c02,i08)",0
"ap_oil(c02,i09)",0
"ap_oil(c02,i10)",0
"ap_oil(c02,i11)",0
"ap_oil(c02,i12)",0
"ap_oil(c02,i13)",0
"ap_oil(c02,i14)",0
"ap_oil(c02,i15)",0
"ap_oil(c02,i16)",0
"ap_oil(c02,i17)",0
"ap_oil(c02,i18)",0
"ap_oil(c02,i19)",0
"ap_oil(c02,i20)",0
"ap_oil(c02,i21)",0
"ap_oil(c02,i22)",0
"ap_oil(c02,i23)",0.88870001
"ap_oil(c02,i24)",0.029019
"ap_oil(c02,i25)",0
"ap_oil(c02,i26)",0
"ap_oil(c02,i27)",0
"ap_oil(c02,i28)",0
"ap_oil(c02,i29)",0
"ap_oil(c02,i30)",0
"ap_oil(c02,i31)",0
"ap_oil(c02,i32)",0
"ap_oil(c02,i33)",0
"ap_oil(c02,i34)",0
"ap_oil(c02,i35)",0
"ap_oil(c02,i36)",0
"ap_gas(c03,i01)",0
"ap_gas(c03,i02)",0
"ap_gas(c03,i03)",0.82888001
"ap_gas(c03,i04)",0
"ap_gas(c03,i05)",0
"ap_gas(c03,i06)",1
"ap_gas(c03,i07)",1
"ap_gas(c03,i08)",0
"ap_gas(c03,i09)",0
"ap_gas(c03,i10)",0
"ap_gas(c03,i11)",0
"ap_gas(c03,i12)",0
"ap_gas(c03,i13)",0
"ap_gas(c03,i14)",0
"ap_gas(c03,i15)",0
"ap_gas(c03,i16)",0
"ap_gas(c03,i17)",0
"ap_gas(c03,i18)",0
"ap_gas(c03,i19)",0
"ap_gas(c03,i20)",0
"ap_gas(c03,i21)",0
"ap_gas(c03,i22)",0
"ap_gas(c03,i23)",0.85863
"ap_gas(c03,i24)",-0.069200002
"ap_gas(c03,i25)",-0.0058702999
"ap_gas(c03,i26)",-0.0049788002
"ap_gas(c03,i27)",0.22924
"ap_gas(c03,i28)",-0.0017905
"ap_gas(c03,i29)",-0.011371
"ap_gas(c03,i30)",-0.0062775998
"ap_gas(c03,i31)",-0.0047287
"ap_gas(c03,i32)",-0.0031302001
"ap_gas(c03,i33)",0
"ap_gas(c03,i34)",-0.0012289
"ap_gas(c03,i35)",-0.0036398999
"ap_gas(c03,i36)",-0.017785
"ap_ma(c01,i01)",0.66338998
"ap_ma(c01,i02)",0
"ap_ma(c01,i03)",0
"ap_ma(c01,i04)",0
"ap_ma(c01,i05)",1.0249e-005
"ap_ma(c01,i06)",0
"ap_ma(c01,i07)",0.075800002
"ap_ma(c01,i08)",6.3708998e-005
"ap_ma(c01,i09)",0.14999001
"ap_ma(c01,i10)",0.15307
"ap_ma(c01,i11)",0
"ap_ma(c01,i12)",0.012688
"ap_ma(c01,i13)",0
"ap_ma(c01,i14)",0
"ap_ma(c01,i15)",0.011562
"ap_ma(c01,i16)",0.013086
"ap_ma(c01,i17)",0
"ap_ma(c01,i18)",0
"ap_ma(c01,i19)",0
"ap_ma(c01,i20)",0.54896998
"ap_ma(c01,i21)",0.17677
"ap_ma(c01,i22)",0
"ap_ma(c01,i23)",0.040066
"ap_ma(c01,i24)",0.069227003
"ap_ma(c01,i25)",0.10431
"ap_ma(c01,i26)",0.11474
"ap_ma(c01,i27)",0.059349999
"ap_ma(c01,i28)",0
"ap_ma(c01,i29)",0.14390001
"ap_ma(c01,i30)",0.011571
"ap_ma(c01,i31)",0.30906001
"ap_ma(c01,i32)",0.40083
"ap_ma(c01,i33)",0.069723003
"ap_ma(c01,i34)",0.11408
"ap_ma(c01,i35)",0.073973
"ap_ma(c01,i36)",0
"ap_mm(c05,i01)",0.14116
"ap_mm(c05,i02)",0.77529001
"ap_mm(c05,i03)",0.46990001
"ap_mm(c05,i04)",0.17989001
"ap_mm(c05,i05)",0.0054963999
"ap_mm(c05,i06)",0
"ap_mm(c05,i07)",0
"ap_mm(c05,i08)",0.12117
"ap_mm(c05,i09)",0.13262001
